"","X","genus","species","polygon_name","x","y","num","ID","temp_pca","water_pca","temp_pca_2C","temp_pca_4C","water_pca_2C","water_pca_4C","bentity2_name","area","date","sp.layer","mean_temp_pca_native","mean_water_pca_native","population","id","x.1","y.1","x.2","y.2","Status","dummy","current_status_projection","future_status_2C","future_status_4C","Harmful","proj_diff_2C","proj_diff_4C","warming_diff","Impact_4C.Animal.production","Impact_4C.Animals","Impact_4C.Competition","Impact_4C.Crops","Impact_4C.Diseases","Impact_4C.Ecosystems","Impact_4C.Forestry","Impact_4C.Health","Impact_4C.Hybridization","Impact_4C.Infrastructure","Impact_4C.Plants","Impact_4C.Social","Impact_4C.E.Total","Impact_4C.S.Total","Impact_2C.Animal.production","Impact_2C.Animals","Impact_2C.Competition","Impact_2C.Crops","Impact_2C.Diseases","Impact_2C.Ecosystems","Impact_2C.Forestry","Impact_2C.Health","Impact_2C.Hybridization","Impact_2C.Infrastructure","Impact_2C.Plants","Impact_2C.Social","Impact_2C.E.Total","Impact_2C.S.Total","Impact_current.Animal.production","Impact_current.Animals","Impact_current.Competition","Impact_current.Crops","Impact_current.Diseases","Impact_current.Ecosystems","Impact_current.Forestry","Impact_current.Health","Impact_current.Hybridization","Impact_current.Infrastructure","Impact_current.Plants","Impact_current.Social","Impact_current.E.Total","Impact_current.S.Total","Final_country","threat","IAS_list","Existing_mgmt","research","outreach","total_score","Animal.production","Animals","Competition","Crops","Diseases","Ecosystems","Forestry","Health","Hybridization","Infrastructure","Plants","Social","E.Total","S.Total"
"106.1","Anoplolepis.gracilipes.78","Anoplolepis","Anoplolepis.gracilipes","Cocos (Keeling) Islands",96.8582340463813,-12.1411500898507,1,78,-2.44450831413269,1.36672186851501,-2.48989105224609,-2.56473159790039,4.31640529632568,4.48645353317261,"Cocos (Keeling) Islands",18028667.5094986,1999,"ground",-1.7504521383593,3.62520949814082,"Cocos (Keeling) Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Cocos (Keeling) Islands",96.8582340463813,-12.1411500898507,96.8582340463813,-12.1411500898507,"Naturalized",1,0.999999532594164,0.999999676099528,0.999999823095396,"Harmful",1.43505363925378e-07,2.90501231514639e-07,1.46995867589261e-07,5.81002463029279e-07,1.16200492605856e-06,1.4525061575732e-06,8.71503694543918e-07,0,1.16200492605856e-06,0,0,0,8.71503694543918e-07,2.90501231514639e-07,8.71503694543918e-07,4.06701724120495e-06,2.61451108363175e-06,2.87010727850756e-07,5.74021455701512e-07,7.1752681962689e-07,4.30516091776134e-07,0,5.74021455701512e-07,0,0,0,4.30516091776134e-07,1.43505363925378e-07,4.30516091776134e-07,2.00907509495529e-06,1.2915482753284e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Indian Ocean Ter.",NA,NA,NA,NA,NA,NA,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"145.3","Anoplolepis.gracilipes.79","Anoplolepis","Anoplolepis.gracilipes","Colima",-103.922403393217,19.1393602227211,1,79,-2.1858442239594,2.83781257658674,-2.24573667509514,-2.34114196133195,3.69935714236477,3.25976377119098,"Colima",5696655667.15985,1965,"ground",-1.7504521383593,3.62520949814082,"Colima_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Colima",-103.922403393217,19.1393602227211,-103.922403393217,19.1393602227211,"Naturalized",1,0.999996221272551,0.999997671169149,0.999998922819123,"Harmful",1.44989659833783e-06,2.70154657167065e-06,1.25164997333282e-06,5.40309314334131e-06,1.08061862866826e-05,1.35077328583533e-05,8.10463971501196e-06,0,1.08061862866826e-05,0,0,0,8.10463971501196e-06,2.70154657167065e-06,8.10463971501196e-06,3.78216520033892e-05,2.43139191450359e-05,2.89979319667566e-06,5.79958639335132e-06,7.24948299168915e-06,4.34968979501349e-06,0,5.79958639335132e-06,0,0,0,4.34968979501349e-06,1.44989659833783e-06,4.34968979501349e-06,2.02985523767296e-05,1.30490693850405e-05,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Mexico",1,1,0.5,1,1,4.5,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"53.1","Anoplolepis.gracilipes.84","Anoplolepis","Anoplolepis.gracilipes","Cook Islands",-159.173627313443,-18.8853918419756,1,84,-2.23709389567375,1.38415734469891,-2.27050280570984,-2.33221727609634,5.09846305847168,5.38223540782928,"Cook Islands",230409679.370345,1937,"ground",-1.7504521383593,3.62520949814082,"Cook Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Cook Islands",-159.173627313443,-18.8853918419756,-159.173627313443,-18.8853918419756,"Naturalized",1,0.999997504829064,0.999998095226962,0.999998843247484,"Harmful",5.90397898347916e-07,1.3384184198717e-06,7.48020521523785e-07,2.6768368397434e-06,5.3536736794868e-06,6.6920920993585e-06,4.0152552596151e-06,0,5.3536736794868e-06,0,0,0,4.0152552596151e-06,1.3384184198717e-06,4.0152552596151e-06,1.87378578782038e-05,1.20457657788453e-05,1.18079579669583e-06,2.36159159339167e-06,2.95198949173958e-06,1.77119369504375e-06,0,2.36159159339167e-06,0,0,0,1.77119369504375e-06,5.90397898347916e-07,1.77119369504375e-06,8.26557057687083e-06,5.31358108513125e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Cook Is.",1,1,0.5,0,0,2.5,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"115","Anoplolepis.gracilipes.489","Anoplolepis","Anoplolepis.gracilipes","Daito Islands",131.256191505303,25.8059473111365,1,489,-1.86956516901652,1.60378428300222,-1.88839705785116,-1.96345516045888,5.47429196039836,5.79244248072306,"Daito Islands",40212989.098354,1999,"ground",-1.7504521383593,3.62520949814082,"Daito Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Daito Islands",131.256191505303,25.8059473111365,131.256191505303,25.8059473111365,"Naturalized",1,0.999952286996657,0.999959022615805,0.999977658298548,"Harmful",6.73561914832366e-06,2.53713018908419e-05,1.86356827425183e-05,5.07426037816838e-05,0.000101485207563368,0.00012685650945421,7.61139056725257e-05,0,0.000101485207563368,0,0,0,7.61139056725257e-05,2.53713018908419e-05,7.61139056725257e-05,0.000355198226471787,0.000228341717017577,1.34712382966473e-05,2.69424765932946e-05,3.36780957416183e-05,2.0206857444971e-05,0,2.69424765932946e-05,0,0,0,2.0206857444971e-05,6.73561914832366e-06,2.0206857444971e-05,9.42986680765312e-05,6.06205723349129e-05,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Japan",1,1,1,0,0,3,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"79","Anoplolepis.gracilipes.112","Anoplolepis","Anoplolepis.gracilipes","Fiji",178.548062997738,-17.4526083324047,1,112,-2.26620518847185,3.18118907415452,-2.32020390448254,-2.39091004511328,6.8602001116826,7.13606023386482,"Fiji",19303659912.1638,1876,"ground",-1.7504521383593,3.62520949814082,"Fiji_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Fiji",178.548062997738,-17.4526083324047,178.548062997738,-17.4526083324047,"Naturalized",1,0.999998029762161,0.999998726507728,0.999999280824599,"Harmful",6.9674556735233e-07,1.2510624378681e-06,5.5431687051577e-07,2.5021248757362e-06,5.0042497514724e-06,6.2553121893405e-06,3.7531873136043e-06,0,5.0042497514724e-06,0,0,0,3.7531873136043e-06,1.2510624378681e-06,3.7531873136043e-06,1.75148741301534e-05,1.12595619408129e-05,1.39349113470466e-06,2.78698226940932e-06,3.48372783676165e-06,2.09023670205699e-06,0,2.78698226940932e-06,0,0,0,2.09023670205699e-06,6.9674556735233e-07,2.09023670205699e-06,9.75443794293263e-06,6.27071010617097e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Fiji",1,0.5,0.5,1,0,3,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"80","Anoplolepis.gracilipes.113","Anoplolepis","Anoplolepis.gracilipes","Finland",26.2553612632658,64.4918062854808,0,113,-0.240499604667655,0.199216738814809,-0.374197159184697,-0.639944673932551,0.0946658278353456,0.173453248186879,"Finland",335939304807.022,2018,"ground",-1.7504521383593,3.62520949814082,"Finland_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Finland",26.2553612632658,64.4918062854808,26.2553612632658,64.4918062854808,"Indoor",1,0.254565275959581,0.501517484694905,0.896015452850833,"Harmful",0.246952208735323,0.641450176891252,0.394497968155928,1.2829003537825,2.56580070756501,3.20725088445626,1.92435053067376,0,2.56580070756501,0,0,0,1.92435053067376,0.641450176891252,1.92435053067376,8.98030247647753,5.77305159202127,0.493904417470647,0.987808834941294,1.23476104367662,0.74085662620597,0,0.987808834941294,0,0,0,0.74085662620597,0.246952208735323,0.74085662620597,3.45733092229453,2.22256987861791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Finland",1,1,0,1,1,4,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"48","Anoplolepis.gracilipes.118","Anoplolepis","Anoplolepis.gracilipes","Fujian",117.972209671957,26.0778037522804,1,118,-1.33472804749086,2.45131726990855,-1.38447340780651,-1.4868534951526,4.76448809541732,4.77217745464594,"Fujian",120904468118.875,1927,"ground",-1.7504521383593,3.62520949814082,"Fujian_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Fujian",117.972209671957,26.0778037522804,117.972209671957,26.0778037522804,"Naturalized",1,0.985915429910766,0.990533731398864,0.995839274569193,"Harmful",0.00461830148809739,0.00992384465842644,0.00530554317032905,0.0198476893168529,0.0396953786337058,0.0496192232921322,0.0297715339752793,0,0.0396953786337058,0,0,0,0.0297715339752793,0.00992384465842644,0.0297715339752793,0.13893382521797,0.089314601925838,0.00923660297619477,0.0184732059523895,0.0230915074404869,0.0138549044642922,0,0.0184732059523895,0,0,0,0.0138549044642922,0.00461830148809739,0.0138549044642922,0.0646562208333634,0.0415647133928765,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"China",1,1,1,0,1,4,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"81.2","Anoplolepis.gracilipes.495","Anoplolepis","Anoplolepis.gracilipes","Gambier Islands",-134.986677424052,-23.1309376534163,1,495,-2.14444541931152,0.733321130275726,-2.19333338737488,-2.24669981002808,2.02271604537964,1.80730748176575,"Gambier Islands",25020638.8076538,1934,"ground",-1.7504521383593,3.62520949814082,"Gambier Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Gambier Islands",-134.986677424052,-23.1309376534163,-134.986677424052,-23.1309376534163,"Naturalized",1,0.999994731710199,0.999996451169406,0.999997694408498,"Harmful",1.71945920723893e-06,2.962698299247e-06,1.24323909200807e-06,5.925396598494e-06,1.1850793196988e-05,1.4813491496235e-05,8.88809489774101e-06,0,1.1850793196988e-05,0,0,0,8.88809489774101e-06,2.962698299247e-06,8.88809489774101e-06,4.1477776189458e-05,2.6664284693223e-05,3.43891841447785e-06,6.87783682895571e-06,8.59729603619463e-06,5.15837762171678e-06,0,6.87783682895571e-06,0,0,0,5.15837762171678e-06,1.71945920723893e-06,5.15837762171678e-06,2.4072428901345e-05,1.54751328651503e-05,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Fr. Polynesia",NA,NA,NA,NA,NA,NA,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"145.4","Anoplolepis.gracilipes.135","Anoplolepis","Anoplolepis.gracilipes","Guerrero",-99.9005103801398,17.6669851946101,1,135,-2.2293216396479,5.00439706001758,-2.28300668833604,-2.37182250500178,4.55428560974476,3.98234854594278,"Guerrero",64498454799.8317,1966,"ground",-1.7504521383593,3.62520949814082,"Guerrero_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Guerrero",-99.9005103801398,17.6669851946101,-99.9005103801398,17.6669851946101,"Naturalized",1,0.999997344196701,0.999998279024985,0.999999160438405,"Harmful",9.34828284115952e-07,1.81624170392247e-06,8.8141341980652e-07,3.63248340784494e-06,7.26496681568989e-06,9.08120851961236e-06,5.44872511176742e-06,0,7.26496681568989e-06,0,0,0,5.44872511176742e-06,1.81624170392247e-06,5.44872511176742e-06,2.54273838549146e-05,1.63461753353022e-05,1.8696565682319e-06,3.73931313646381e-06,4.67414142057976e-06,2.80448485234785e-06,0,3.73931313646381e-06,0,0,0,2.80448485234785e-06,9.34828284115952e-07,2.80448485234785e-06,1.30875959776233e-05,8.41345455704356e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Mexico",1,1,0.5,1,1,4.5,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"242.1","Anoplolepis.gracilipes.143","Anoplolepis","Anoplolepis.gracilipes","Hawaii",-156.348238710014,20.2584947991225,1,143,-1.91265441464747,0.714153686504437,-1.98303432671172,-2.06494923418323,4.4184322671698,4.58280011903938,"Hawaii",16654442051.9676,1950,"ground",-1.7504521383593,3.62520949814082,"Hawaii_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Hawaii",-156.348238710014,20.2584947991225,-156.348238710014,20.2584947991225,"Naturalized",1,0.999968167512033,0.999981975640677,0.999990702594089,"Harmful",1.38081286442659e-05,2.25350820559633e-05,8.72695341169738e-06,4.50701641119267e-05,9.01403282238533e-05,0.000112675410279817,6.760524616789e-05,0,9.01403282238533e-05,0,0,0,6.760524616789e-05,2.25350820559633e-05,6.760524616789e-05,0.000315491148783487,0.00020281573850367,2.76162572885319e-05,5.52325145770638e-05,6.90406432213297e-05,4.14243859327978e-05,0,5.52325145770638e-05,0,0,0,4.14243859327978e-05,1.38081286442659e-05,4.14243859327978e-05,0.000193313801019723,0.000124273157798394,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"United States",1,1,1,1,1,5,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"145.5","Anoplolepis.gracilipes.170","Anoplolepis","Anoplolepis.gracilipes","Jalisco",-103.620275940537,20.599510248731,1,170,-1.85029665038311,2.54941115539124,-1.91843009261496,-2.02040762400759,3.48594933616522,3.04297919888732,"Jalisco",79632938186.0965,1994,"ground",-1.7504521383593,3.62520949814082,"Jalisco_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Jalisco",-103.620275940537,20.599510248731,-103.620275940537,20.599510248731,"Naturalized",1,0.9999468157438,0.999969333747988,0.999986549101176,"Harmful",2.25180041883988e-05,3.97333573767256e-05,1.72153531883268e-05,7.94667147534511e-05,0.000158933429506902,0.000198666786883628,0.000119200072130177,0,0.000158933429506902,0,0,0,0.000119200072130177,3.97333573767256e-05,0.000119200072130177,0.000556267003274158,0.00035760021639053,4.50360083767976e-05,9.00720167535951e-05,0.000112590020941994,6.75540125651963e-05,0,9.00720167535951e-05,0,0,0,6.75540125651963e-05,2.25180041883988e-05,6.75540125651963e-05,0.000315252058637583,0.000202662037695589,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Mexico",1,1,0.5,1,1,4.5,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"NA.1","Anoplolepis.gracilipes.190","Anoplolepis","Anoplolepis.gracilipes","Kiribati",174.292200304812,0.0305060430017625,1,190,-2.51709407567978,0.807178814313374,-2.57597075402737,-2.66501182317734,4.7626081854105,6.43576973676682,"Kiribati",360834699.999978,1957,"ground",-1.7504521383593,3.62520949814082,"Kiribati_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Kiribati",174.292200304812,0.0305060430017625,174.292200304812,0.0305060430017625,"Naturalized",1,0.9999997400101,0.99999983844761,0.999999921331575,"Harmful",9.84375096990675e-08,1.81321474612695e-07,8.2883964913627e-08,3.62642949225389e-07,7.25285898450778e-07,9.06607373063473e-07,5.43964423838084e-07,0,7.25285898450778e-07,0,0,0,5.43964423838084e-07,1.81321474612695e-07,5.43964423838084e-07,2.53850064457772e-06,1.63189327151425e-06,1.96875019398135e-07,3.9375003879627e-07,4.92187548495338e-07,2.95312529097203e-07,0,3.9375003879627e-07,0,0,0,2.95312529097203e-07,9.84375096990675e-08,2.95312529097203e-07,1.37812513578695e-06,8.85937587291608e-07,2,4,5,3,0,4,0,0,0,3,1,3,14,9,NA,NA,NA,NA,NA,NA,NA,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"115.1","Anoplolepis.gracilipes.193","Anoplolepis","Anoplolepis.gracilipes","Kyushu",130.806050889945,32.6432546719334,1,193,-1.04629526153234,2.64258197701928,-1.08231139315745,-1.18539348521126,8.06048839786721,8.62545339915217,"Kyushu",38850115713.1575,2017,"ground",-1.7504521383593,3.62520949814082,"Kyushu_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Kyushu",130.806050889945,32.6432546719334,130.806050889945,32.6432546719334,"Naturalized",1,0.948812478057225,0.961237964057026,0.98277200154628,"Harmful",0.0124254859998009,0.0339595234890553,0.0215340374892544,0.0679190469781106,0.135838093956221,0.169797617445276,0.101878570467166,0,0.135838093956221,0,0,0,0.101878570467166,0.0339595234890553,0.101878570467166,0.475433328846774,0.305635711401498,0.0248509719996017,0.0497019439992035,0.0621274299990043,0.0372764579994026,0,0.0497019439992035,0,0,0,0.0372764579994026,0.0124254859998009,0.0372764579994026,0.173956803997212,0.111829373998208,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Japan",1,1,1,0,0,3,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"105.6","Anoplolepis.gracilipes.197","Anoplolepis","Anoplolepis.gracilipes","Lakshadweep",72.8371312114721,10.240929596446,1,197,-2.42930539449056,1.74755195776622,-2.48174548149109,-2.56762544314067,5.22315502166748,5.31495761871338,"Lakshadweep",50397722.4623922,1992,"ground",-1.7504521383593,3.62520949814082,"Lakshadweep_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Lakshadweep",72.8371312114721,10.240929596446,72.8371312114721,10.240929596446,"Naturalized",1,0.999999471279479,0.999999653921979,0.999999827115578,"Harmful",1.82642500123897e-07,3.55836099141804e-07,1.73193599017907e-07,7.11672198283608e-07,1.42334439656722e-06,1.77918049570902e-06,1.06750829742541e-06,0,1.42334439656722e-06,0,0,0,1.06750829742541e-06,3.55836099141804e-07,1.06750829742541e-06,4.98170538798526e-06,3.20252489227624e-06,3.65285000247795e-07,7.3057000049559e-07,9.13212500619487e-07,5.47927500371692e-07,0,7.3057000049559e-07,0,0,0,5.47927500371692e-07,1.82642500123897e-07,5.47927500371692e-07,2.55699500173456e-06,1.64378250111508e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"India",1,1,0.5,1,0,3.5,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"120","Anoplolepis.gracilipes.508","Anoplolepis","Anoplolepis.gracilipes","Line Islands",-159.075038625668,2.78030744416444,1,508,-2.50590271949768,1.39272935077548,-2.57987106323242,-2.67459565162659,6.3948992729187,9.08305949211121,"Line Islands",981178401.04652,1924,"ground",-1.7504521383593,3.62520949814082,"Line Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Line Islands",-159.075038625668,2.78030744416444,-159.075038625668,2.78030744416444,"Naturalized",1,0.999999715405937,0.999999843463865,0.999999927196229,"Harmful",1.28057928594494e-07,2.11790292192759e-07,8.37323635982656e-08,4.23580584385519e-07,8.47161168771038e-07,1.0589514609638e-06,6.35370876578278e-07,0,8.47161168771038e-07,0,0,0,6.35370876578278e-07,2.11790292192759e-07,6.35370876578278e-07,2.96506409069863e-06,1.90611262973484e-06,2.56115857188988e-07,5.12231714377975e-07,6.40289642972469e-07,3.84173785783481e-07,0,5.12231714377975e-07,0,0,0,3.84173785783481e-07,1.28057928594494e-07,3.84173785783481e-07,1.79281100032291e-06,1.15252135735044e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Kiribati",1,0.5,0.5,1,0,3,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"93","Anoplolepis.gracilipes.513","Anoplolepis","Anoplolepis.gracilipes","Mariana Islands",145.185667765848,14.8353905943728,1,513,-2.4298975684426,2.22212363589894,-2.48547505031932,-2.56629170070995,7.19798941612244,7.83422247279774,"Mariana Islands",1149568923.11069,1911,"ground",-1.7504521383593,3.62520949814082,"Mariana Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Mariana Islands",145.185667765848,14.8353905943728,145.185667765848,14.8353905943728,"Naturalized",1,0.999999474240273,0.999999664475945,0.999999825387022,"Harmful",1.90235672103967e-07,3.51146749788533e-07,1.60911077684567e-07,7.02293499577067e-07,1.40458699915413e-06,1.75573374894267e-06,1.0534402493656e-06,0,1.40458699915413e-06,0,0,0,1.0534402493656e-06,3.51146749788533e-07,1.0534402493656e-06,4.91605449703947e-06,3.1603207480968e-06,3.80471344207933e-07,7.60942688415867e-07,9.51178360519833e-07,5.707070163119e-07,0,7.60942688415867e-07,0,0,0,5.707070163119e-07,1.90235672103967e-07,5.707070163119e-07,2.66329940945553e-06,1.7121210489357e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Guam",NA,NA,NA,NA,NA,NA,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"81.3","Anoplolepis.gracilipes.514","Anoplolepis","Anoplolepis.gracilipes","Marquesas Islands",-139.561510751687,-9.38120609904548,1,514,-2.35087118049463,0.663899066140099,-2.40209096670151,-2.47965486347675,2.73441993072629,2.98689210911592,"Marquesas Islands",1120492977.17711,1925,"ground",-1.7504521383593,3.62520949814082,"Marquesas Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Marquesas Islands",-139.561510751687,-9.38120609904548,-139.561510751687,-9.38120609904548,"Naturalized",1,0.999999005036461,0.999999342284539,0.999999648595466,"Harmful",3.37248078685626e-07,6.43559004864791e-07,3.06310926179165e-07,1.28711800972958e-06,2.57423601945916e-06,3.21779502432396e-06,1.93067701459437e-06,0,2.57423601945916e-06,0,0,0,1.93067701459437e-06,6.43559004864791e-07,1.93067701459437e-06,9.00982606810707e-06,5.79203104378312e-06,6.74496157371252e-07,1.3489923147425e-06,1.68624039342813e-06,1.01174423605688e-06,0,1.3489923147425e-06,0,0,0,1.01174423605688e-06,3.37248078685626e-07,1.01174423605688e-06,4.72147310159876e-06,3.03523270817063e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Fr. Polynesia",NA,NA,NA,NA,NA,NA,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"142","Anoplolepis.gracilipes.225","Anoplolepis","Anoplolepis.gracilipes","Marshall Islands",168.795596976164,8.58163790540483,1,225,-2.52760044733683,2.05066923300425,-2.58741255601247,-2.66866393884023,6.58388686180115,6.95528586705526,"Marshall Islands",133192982.511111,1904,"ground",-1.7504521383593,3.62520949814082,"Marshall Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Marshall Islands",168.795596976164,8.58163790540483,168.795596976164,8.58163790540483,"Naturalized",1,0.999999761168232,0.999999852712509,0.999999923617675,"Harmful",9.15442769366948e-08,1.62449442897561e-07,7.09051659608662e-08,3.24898885795122e-07,6.49797771590244e-07,8.12247214487805e-07,4.87348328692683e-07,0,6.49797771590244e-07,0,0,0,4.87348328692683e-07,1.62449442897561e-07,4.87348328692683e-07,2.27429220056585e-06,1.46204498607805e-06,1.8308855387339e-07,3.66177107746779e-07,4.57721384683474e-07,2.74632830810084e-07,0,3.66177107746779e-07,0,0,0,2.74632830810084e-07,9.15442769366948e-08,2.74632830810084e-07,1.28161987711373e-06,8.23898492430253e-07,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Marshall Is.",NA,NA,NA,NA,NA,NA,2,4,5,3,0,4,0,0,0,3,1,3,14,9
"83","Anoplolepis.gracilipes.515","Anoplolepis","Anoplolepis.gracilipes","Mascarene Islands",56.5626577618211,-20.7413824960746,1,515,-1.87939603464052,1.15452306623282,-1.91999435112466,-1.99066183400466,4.27894652878874,4.39859093120525,"Mascarene Islands",4576449391.09951,1895,"ground",-1.7504521383593,3.62520949814082,"Mascarene Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Mascarene Islands",56.5626577618211,-20.7413824960746,56.5626577618211,-20.7413824960746,"Naturalized",1,0.999958404989372,0.999970039030477,0.999983074735135,"Harmful",1.16340411051574e-05,2.4669745762762e-05,1.30357046576046e-05,4.93394915255241e-05,9.86789830510482e-05,0.00012334872881381,7.40092372882861e-05,0,9.86789830510482e-05,0,0,0,7.40092372882861e-05,2.4669745762762e-05,7.40092372882861e-05,0.000345376440678669,0.000222027711864858,2.32680822103148e-05,4.65361644206297e-05,5.81702055257871e-05,3.49021233154723e-05,0,4.65361644206297e-05,0,0,0,3.49021233154723e-05,1.16340411051574e-05,3.49021233154723e-05,0.000162876575472204,0.000104706369946417,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"France",1,0.5,0.5,1,1,4,2,4,5,3,0,4,0,0,0,3,1,3,14,9
