valid_species_name,bentity2_name,label,Native Range 1st,Final
Doleromyrma.darwiniana,North Western Australia,Doleromyrma.darwiniana_North Western Australia,Yes,Yes
Doleromyrma.darwiniana,Queensland,Doleromyrma.darwiniana_Queensland,Yes,Yes
Doleromyrma.darwiniana,South Western Australia,Doleromyrma.darwiniana_South Western Australia,Yes,Yes
Doleromyrma.darwiniana,Victoria,Doleromyrma.darwiniana_Victoria,Yes,Yes
Dolichoderus.lutosus,Acre,Dolichoderus.lutosus_Acre,Yes,Yes
Dolichoderus.lutosus,Amapa,Dolichoderus.lutosus_Amapa,Yes,Yes
Dolichoderus.lutosus,Amazonas,Dolichoderus.lutosus_Amazonas,Yes,Yes
Dolichoderus.lutosus,Amazonas_Brazil,Dolichoderus.lutosus_Amazonas_Brazil,Yes,Yes
Dolichoderus.lutosus,Antioquia,Dolichoderus.lutosus_Antioquia,Yes,Yes
Dolichoderus.lutosus,Bahia,Dolichoderus.lutosus_Bahia,Yes,Yes
Dolichoderus.lutosus,Belize,Dolichoderus.lutosus_Belize,Yes,Yes
Dolichoderus.lutosus,Bolivar,Dolichoderus.lutosus_Bolivar,Yes,Yes
Dolichoderus.lutosus,Bolivia,Dolichoderus.lutosus_Bolivia,Yes,Yes
Dolichoderus.lutosus,Campeche,Dolichoderus.lutosus_Campeche,Yes,Yes
Dolichoderus.lutosus,Caqueta,Dolichoderus.lutosus_Caqueta,Yes,Yes
Dolichoderus.lutosus,Cauca,Dolichoderus.lutosus_Cauca,Yes,Yes
Dolichoderus.lutosus,Ceara,Dolichoderus.lutosus_Ceara,Yes,Yes
Dolichoderus.lutosus,Chiapas,Dolichoderus.lutosus_Chiapas,Yes,Yes
Dolichoderus.lutosus,Costa Rica,Dolichoderus.lutosus_Costa Rica,Yes,Yes
Dolichoderus.lutosus,Cundinamarca,Dolichoderus.lutosus_Cundinamarca,Yes,Yes
Dolichoderus.lutosus,Ecuador,Dolichoderus.lutosus_Ecuador,Yes,Yes
Dolichoderus.lutosus,El Salvador,Dolichoderus.lutosus_El Salvador,Yes,Yes
Dolichoderus.lutosus,Espirito Santo,Dolichoderus.lutosus_Espirito Santo,Yes,Yes
Dolichoderus.lutosus,French Guiana,Dolichoderus.lutosus_French Guiana,Yes,Yes
Dolichoderus.lutosus,Goias,Dolichoderus.lutosus_Goias,Yes,Yes
Dolichoderus.lutosus,Guatemala,Dolichoderus.lutosus_Guatemala,Yes,Yes
Dolichoderus.lutosus,Guyana,Dolichoderus.lutosus_Guyana,Yes,Yes
Dolichoderus.lutosus,Hidalgo,Dolichoderus.lutosus_Hidalgo,Yes,Yes
Dolichoderus.lutosus,Honduras,Dolichoderus.lutosus_Honduras,Yes,Yes
Dolichoderus.lutosus,Huila,Dolichoderus.lutosus_Huila,Yes,Yes
Dolichoderus.lutosus,La Guajira,Dolichoderus.lutosus_La Guajira,Yes,Yes
Dolichoderus.lutosus,Lesser Antilles,Dolichoderus.lutosus_Lesser Antilles,Yes,Yes
Dolichoderus.lutosus,Magdalena,Dolichoderus.lutosus_Magdalena,Yes,Yes
Dolichoderus.lutosus,Maranhao,Dolichoderus.lutosus_Maranhao,Yes,Yes
Dolichoderus.lutosus,Mato Grosso,Dolichoderus.lutosus_Mato Grosso,Yes,Yes
Dolichoderus.lutosus,Mato Grosso do Sul,Dolichoderus.lutosus_Mato Grosso do Sul,Yes,Yes
Dolichoderus.lutosus,Meta,Dolichoderus.lutosus_Meta,Yes,Yes
Dolichoderus.lutosus,Minas Gerais,Dolichoderus.lutosus_Minas Gerais,Yes,Yes
Dolichoderus.lutosus,Misiones,Dolichoderus.lutosus_Misiones,Yes,Yes
Dolichoderus.lutosus,Narino,Dolichoderus.lutosus_Narino,Yes,Yes
Dolichoderus.lutosus,Nicaragua,Dolichoderus.lutosus_Nicaragua,Yes,Yes
Dolichoderus.lutosus,Oaxaca,Dolichoderus.lutosus_Oaxaca,Yes,Yes
Dolichoderus.lutosus,Panama,Dolichoderus.lutosus_Panama,Yes,Yes
Dolichoderus.lutosus,Para,Dolichoderus.lutosus_Para,Yes,Yes
Dolichoderus.lutosus,Paraguay,Dolichoderus.lutosus_Paraguay,Yes,Yes
Dolichoderus.lutosus,Pernambuco,Dolichoderus.lutosus_Pernambuco,Yes,Yes
Dolichoderus.lutosus,Peru,Dolichoderus.lutosus_Peru,Yes,Yes
Dolichoderus.lutosus,Quintana Roo,Dolichoderus.lutosus_Quintana Roo,Yes,Yes
Dolichoderus.lutosus,Rio de Janeiro,Dolichoderus.lutosus_Rio de Janeiro,Yes,Yes
Dolichoderus.lutosus,Rio Grande do Norte,Dolichoderus.lutosus_Rio Grande do Norte,Yes,Yes
Dolichoderus.lutosus,Risaralda,Dolichoderus.lutosus_Risaralda,Yes,Yes
Dolichoderus.lutosus,Rondonia,Dolichoderus.lutosus_Rondonia,Yes,Yes
Dolichoderus.lutosus,Roraima,Dolichoderus.lutosus_Roraima,Yes,Yes
Dolichoderus.lutosus,San Luis Potosi,Dolichoderus.lutosus_San Luis Potosi,Yes,Yes
Dolichoderus.lutosus,Sao Paulo,Dolichoderus.lutosus_Sao Paulo,Yes,Yes
Dolichoderus.lutosus,Sergipe,Dolichoderus.lutosus_Sergipe,Yes,Yes
Dolichoderus.lutosus,Suriname,Dolichoderus.lutosus_Suriname,Yes,Yes
Dolichoderus.lutosus,Tabasco,Dolichoderus.lutosus_Tabasco,Yes,Yes
Dolichoderus.lutosus,Tamaulipas,Dolichoderus.lutosus_Tamaulipas,Yes,Yes
Dolichoderus.lutosus,Tocantins,Dolichoderus.lutosus_Tocantins,Yes,Yes
Dolichoderus.lutosus,Trinidad and Tobago,Dolichoderus.lutosus_Trinidad and Tobago,Yes,Yes
Dolichoderus.lutosus,Valle del Cauca,Dolichoderus.lutosus_Valle del Cauca,Yes,Yes
Dolichoderus.lutosus,Vaupes,Dolichoderus.lutosus_Vaupes,Yes,Yes
Dolichoderus.lutosus,Venezuela,Dolichoderus.lutosus_Venezuela,Yes,Yes
Dolichoderus.lutosus,Veracruz,Dolichoderus.lutosus_Veracruz,Yes,Yes
Dolichoderus.lutosus,Vichada,Dolichoderus.lutosus_Vichada,Yes,Yes
Dolichoderus.lutosus,Yucatan,Dolichoderus.lutosus_Yucatan,Yes,Yes
Dolichoderus.quadripunctatus,Aegean Islands,Dolichoderus.quadripunctatus_Aegean Islands,Yes,Yes
Dolichoderus.quadripunctatus,Albania,Dolichoderus.quadripunctatus_Albania,Yes,Yes
Dolichoderus.quadripunctatus,Andorra,Dolichoderus.quadripunctatus_Andorra,Yes,Yes
Dolichoderus.quadripunctatus,Armenia,Dolichoderus.quadripunctatus_Armenia,Yes,Yes
Dolichoderus.quadripunctatus,Austria,Dolichoderus.quadripunctatus_Austria,Yes,Yes
Dolichoderus.quadripunctatus,Azerbaijan,Dolichoderus.quadripunctatus_Azerbaijan,Yes,Yes
Dolichoderus.quadripunctatus,Belarus,Dolichoderus.quadripunctatus_Belarus,Yes,Yes
Dolichoderus.quadripunctatus,Belgium,Dolichoderus.quadripunctatus_Belgium,Yes,Yes
Dolichoderus.quadripunctatus,Bosnia and Herzegovina,Dolichoderus.quadripunctatus_Bosnia and Herzegovina,Yes,Yes
Dolichoderus.quadripunctatus,Bulgaria,Dolichoderus.quadripunctatus_Bulgaria,Yes,Yes
Dolichoderus.quadripunctatus,Corsica,Dolichoderus.quadripunctatus_Corsica,Yes,Yes
Dolichoderus.quadripunctatus,Croatia,Dolichoderus.quadripunctatus_Croatia,Yes,Yes
Dolichoderus.quadripunctatus,Czech Republic,Dolichoderus.quadripunctatus_Czech Republic,Yes,Yes
Dolichoderus.quadripunctatus,France,Dolichoderus.quadripunctatus_France,Yes,Yes
Dolichoderus.quadripunctatus,Georgia_Europe(country),Dolichoderus.quadripunctatus_Georgia_Europe(country),Yes,Yes
Dolichoderus.quadripunctatus,Germany,Dolichoderus.quadripunctatus_Germany,Yes,Yes
Dolichoderus.quadripunctatus,Greece,Dolichoderus.quadripunctatus_Greece,Yes,Yes
Dolichoderus.quadripunctatus,Hungary,Dolichoderus.quadripunctatus_Hungary,Yes,Yes
Dolichoderus.quadripunctatus,Ionian Islands,Dolichoderus.quadripunctatus_Ionian Islands,Yes,Yes
Dolichoderus.quadripunctatus,Iran,Dolichoderus.quadripunctatus_Iran,Yes,Yes
Dolichoderus.quadripunctatus,Italy,Dolichoderus.quadripunctatus_Italy,Yes,Yes
Dolichoderus.quadripunctatus,Kazakhstan,Dolichoderus.quadripunctatus_Kazakhstan,Yes,Yes
Dolichoderus.quadripunctatus,Liechtenstein,Dolichoderus.quadripunctatus_Liechtenstein,Yes,Yes
Dolichoderus.quadripunctatus,Luxembourg,Dolichoderus.quadripunctatus_Luxembourg,Yes,Yes
Dolichoderus.quadripunctatus,Macedonia,Dolichoderus.quadripunctatus_Macedonia,Yes,Yes
Dolichoderus.quadripunctatus,Moldova,Dolichoderus.quadripunctatus_Moldova,Yes,Yes
Dolichoderus.quadripunctatus,Montenegro,Dolichoderus.quadripunctatus_Montenegro,Yes,Yes
Dolichoderus.quadripunctatus,Norway,Dolichoderus.quadripunctatus_Norway,Yes,Yes
Dolichoderus.quadripunctatus,Poland,Dolichoderus.quadripunctatus_Poland,Yes,Yes
Dolichoderus.quadripunctatus,Portugal,Dolichoderus.quadripunctatus_Portugal,Yes,Yes
Dolichoderus.quadripunctatus,Romania,Dolichoderus.quadripunctatus_Romania,Yes,Yes
Dolichoderus.quadripunctatus,Russia central,Dolichoderus.quadripunctatus_Russia central,Yes,Yes
Dolichoderus.quadripunctatus,Russia south,Dolichoderus.quadripunctatus_Russia south,Yes,Yes
Dolichoderus.quadripunctatus,Serbia,Dolichoderus.quadripunctatus_Serbia,Yes,Yes
Dolichoderus.quadripunctatus,Sicily,Dolichoderus.quadripunctatus_Sicily,Yes,Yes
Dolichoderus.quadripunctatus,Slovakia,Dolichoderus.quadripunctatus_Slovakia,Yes,Yes
Dolichoderus.quadripunctatus,Slovenia,Dolichoderus.quadripunctatus_Slovenia,Yes,Yes
Dolichoderus.quadripunctatus,Spain,Dolichoderus.quadripunctatus_Spain,Yes,Yes
Dolichoderus.quadripunctatus,Switzerland,Dolichoderus.quadripunctatus_Switzerland,Yes,Yes
Dolichoderus.quadripunctatus,Turkey,Dolichoderus.quadripunctatus_Turkey,Yes,Yes
Dolichoderus.quadripunctatus,Ukraine,Dolichoderus.quadripunctatus_Ukraine,Yes,Yes
Dolichoderus.thoracicus,Arunachal Pradesh,Dolichoderus.thoracicus_Arunachal Pradesh,Yes,Yes
Dolichoderus.thoracicus,Assam,Dolichoderus.thoracicus_Assam,Yes,Yes
Dolichoderus.thoracicus,Bismarck Archipelago,Dolichoderus.thoracicus_Bismarck Archipelago,Yes,Yes
Dolichoderus.thoracicus,Borneo,Dolichoderus.thoracicus_Borneo,Yes,Yes
Dolichoderus.thoracicus,Cambodia,Dolichoderus.thoracicus_Cambodia,Yes,Yes
Dolichoderus.thoracicus,Fujian,Dolichoderus.thoracicus_Fujian,Yes,Yes
Dolichoderus.thoracicus,Guangdong,Dolichoderus.thoracicus_Guangdong,Yes,Yes
Dolichoderus.thoracicus,Guangxi,Dolichoderus.thoracicus_Guangxi,Yes,Yes
Dolichoderus.thoracicus,Gujarat,Dolichoderus.thoracicus_Gujarat,Yes,Yes
Dolichoderus.thoracicus,Hainan,Dolichoderus.thoracicus_Hainan,Yes,Yes
Dolichoderus.thoracicus,Hong Kong,Dolichoderus.thoracicus_Hong Kong,Yes,Yes
Dolichoderus.thoracicus,Jammu & Kashmir,Dolichoderus.thoracicus_Jammu & Kashmir,Yes,Yes
Dolichoderus.thoracicus,Java,Dolichoderus.thoracicus_Java,Yes,Yes
Dolichoderus.thoracicus,Karnataka,Dolichoderus.thoracicus_Karnataka,Yes,Yes
Dolichoderus.thoracicus,Krakatau Islands,Dolichoderus.thoracicus_Krakatau Islands,Yes,Yes
Dolichoderus.thoracicus,Laos,Dolichoderus.thoracicus_Laos,Yes,Yes
Dolichoderus.thoracicus,Lesser Sunda Islands,Dolichoderus.thoracicus_Lesser Sunda Islands,Yes,Yes
Dolichoderus.thoracicus,Malaysia and Singapore,Dolichoderus.thoracicus_Malaysia and Singapore,Yes,Yes
Dolichoderus.thoracicus,Maluku Islands,Dolichoderus.thoracicus_Maluku Islands,Yes,Yes
Dolichoderus.thoracicus,Meghalaya,Dolichoderus.thoracicus_Meghalaya,Yes,Yes
Dolichoderus.thoracicus,Myanmar,Dolichoderus.thoracicus_Myanmar,Yes,Yes
Dolichoderus.thoracicus,New Guinea,Dolichoderus.thoracicus_New Guinea,Yes,Yes
Dolichoderus.thoracicus,Nias Island,Dolichoderus.thoracicus_Nias Island,Yes,Yes
Dolichoderus.thoracicus,Philippines,Dolichoderus.thoracicus_Philippines,Yes,Yes
Dolichoderus.thoracicus,Raja Ampat Islands,Dolichoderus.thoracicus_Raja Ampat Islands,Yes,Yes
Dolichoderus.thoracicus,Sichuan,Dolichoderus.thoracicus_Sichuan,Yes,Yes
Dolichoderus.thoracicus,Sikkim,Dolichoderus.thoracicus_Sikkim,Yes,Yes
Dolichoderus.thoracicus,Simeulue Island,Dolichoderus.thoracicus_Simeulue Island,Yes,Yes
Dolichoderus.thoracicus,Solomon Islands,Dolichoderus.thoracicus_Solomon Islands,Yes,Yes
Dolichoderus.thoracicus,Sri Lanka,Dolichoderus.thoracicus_Sri Lanka,Yes,Yes
Dolichoderus.thoracicus,Sulawesi,Dolichoderus.thoracicus_Sulawesi,Yes,Yes
Dolichoderus.thoracicus,Sumatra,Dolichoderus.thoracicus_Sumatra,Yes,Yes
Dolichoderus.thoracicus,Taiwan,Dolichoderus.thoracicus_Taiwan,Yes,Yes
Dolichoderus.thoracicus,Thailand,Dolichoderus.thoracicus_Thailand,Yes,Yes
Dolichoderus.thoracicus,Vietnam,Dolichoderus.thoracicus_Vietnam,Yes,Yes
Dolichoderus.thoracicus,West Bengal,Dolichoderus.thoracicus_West Bengal,Yes,Yes
Dolichoderus.thoracicus,Yunnan,Dolichoderus.thoracicus_Yunnan,Yes,Yes
Dorylus.fulvus,Algeria,Dorylus.fulvus_Algeria,Yes,Yes
Dorylus.fulvus,Cameroon,Dorylus.fulvus_Cameroon,Yes,Yes
Dorylus.fulvus,Central African Republic,Dorylus.fulvus_Central African Republic,Yes,Yes
Dorylus.fulvus,Egypt,Dorylus.fulvus_Egypt,Yes,Yes
Dorylus.fulvus,Ethiopia,Dorylus.fulvus_Ethiopia,Yes,Yes
Dorylus.fulvus,Gabon,Dorylus.fulvus_Gabon,Yes,Yes
Dorylus.fulvus,Ghana,Dorylus.fulvus_Ghana,Yes,Yes
Dorylus.fulvus,Guinea,Dorylus.fulvus_Guinea,Yes,Yes
Dorylus.fulvus,Iran,Dorylus.fulvus_Iran,Yes,Yes
Dorylus.fulvus,Iraq,Dorylus.fulvus_Iraq,Yes,Yes
Dorylus.fulvus,Israel and Palestine,Dorylus.fulvus_Israel and Palestine,Yes,Yes
Dorylus.fulvus,Ivory Coast,Dorylus.fulvus_Ivory Coast,Yes,Yes
Dorylus.fulvus,Kenya,Dorylus.fulvus_Kenya,Yes,Yes
Dorylus.fulvus,Lebanon,Dorylus.fulvus_Lebanon,Yes,Yes
Dorylus.fulvus,Libya,Dorylus.fulvus_Libya,Yes,Yes
Dorylus.fulvus,Morocco,Dorylus.fulvus_Morocco,Yes,Yes
Dorylus.fulvus,Mozambique,Dorylus.fulvus_Mozambique,Yes,Yes
Dorylus.fulvus,Nigeria,Dorylus.fulvus_Nigeria,Yes,Yes
Dorylus.fulvus,Oman,Dorylus.fulvus_Oman,Yes,Yes
Dorylus.fulvus,Pakistan,Dorylus.fulvus_Pakistan,Yes,Yes
Dorylus.fulvus,Rwanda,Dorylus.fulvus_Rwanda,Yes,Yes
Dorylus.fulvus,Saudi Arabia,Dorylus.fulvus_Saudi Arabia,Yes,Yes
Dorylus.fulvus,Senegal,Dorylus.fulvus_Senegal,Yes,Yes
Dorylus.fulvus,Somalia,Dorylus.fulvus_Somalia,Yes,Yes
Dorylus.fulvus,South Africa,Dorylus.fulvus_South Africa,Yes,Yes
Dorylus.fulvus,Sudan,Dorylus.fulvus_Sudan,Yes,Yes
Dorylus.fulvus,Syria,Dorylus.fulvus_Syria,Yes,Yes
Dorylus.fulvus,Tanzania,Dorylus.fulvus_Tanzania,Yes,Yes
Dorylus.fulvus,Tunisia,Dorylus.fulvus_Tunisia,Yes,Yes
Dorylus.fulvus,Turkey,Dorylus.fulvus_Turkey,Yes,Yes
Dorylus.fulvus,Yemen,Dorylus.fulvus_Yemen,Yes,Yes
Dorylus.fulvus,Zaire,Dorylus.fulvus_Zaire,Yes,Yes
Dorylus.fulvus,Zanzibar Archipelago,Dorylus.fulvus_Zanzibar Archipelago,Yes,Yes
Dorylus.fulvus,Zimbabwe,Dorylus.fulvus_Zimbabwe,Yes,Yes
Ectatomma.brunneum,Acre,Ectatomma.brunneum_Acre,Yes,Yes
Ectatomma.brunneum,Alagoas,Ectatomma.brunneum_Alagoas,Yes,Yes
Ectatomma.brunneum,Amapa,Ectatomma.brunneum_Amapa,Yes,Yes
Ectatomma.brunneum,Amazonas,Ectatomma.brunneum_Amazonas,Yes,Yes
Ectatomma.brunneum,Amazonas_Brazil,Ectatomma.brunneum_Amazonas_Brazil,Yes,Yes
Ectatomma.brunneum,Antioquia,Ectatomma.brunneum_Antioquia,Yes,Yes
Ectatomma.brunneum,Bahia,Ectatomma.brunneum_Bahia,Yes,Yes
Ectatomma.brunneum,Bolivia,Ectatomma.brunneum_Bolivia,Yes,Yes
Ectatomma.brunneum,Boyaca,Ectatomma.brunneum_Boyaca,Yes,Yes
Ectatomma.brunneum,Caqueta,Ectatomma.brunneum_Caqueta,Yes,Yes
Ectatomma.brunneum,Catamarca,Ectatomma.brunneum_Catamarca,Yes,Yes
Ectatomma.brunneum,Ceara,Ectatomma.brunneum_Ceara,Yes,Yes
Ectatomma.brunneum,Chaco,Ectatomma.brunneum_Chaco,Yes,Yes
Ectatomma.brunneum,Choco,Ectatomma.brunneum_Choco,Yes,Yes
Ectatomma.brunneum,Cordoba Argentina,Ectatomma.brunneum_Cordoba Argentina,Yes,Yes
Ectatomma.brunneum,Cordoba Colombia,Ectatomma.brunneum_Cordoba Colombia,Yes,Yes
Ectatomma.brunneum,Cundinamarca,Ectatomma.brunneum_Cundinamarca,Yes,Yes
Ectatomma.brunneum,Ecuador,Ectatomma.brunneum_Ecuador,Yes,Yes
Ectatomma.brunneum,Espirito Santo,Ectatomma.brunneum_Espirito Santo,Yes,Yes
Ectatomma.brunneum,Formosa,Ectatomma.brunneum_Formosa,Yes,Yes
Ectatomma.brunneum,French Guiana,Ectatomma.brunneum_French Guiana,Yes,Yes
Ectatomma.brunneum,Goias,Ectatomma.brunneum_Goias,Yes,Yes
Ectatomma.brunneum,Guaviare,Ectatomma.brunneum_Guaviare,Yes,Yes
Ectatomma.brunneum,Guyana,Ectatomma.brunneum_Guyana,Yes,Yes
Ectatomma.brunneum,Huila,Ectatomma.brunneum_Huila,Yes,Yes
Ectatomma.brunneum,Jujuy,Ectatomma.brunneum_Jujuy,Yes,Yes
Ectatomma.brunneum,La Rioja,Ectatomma.brunneum_La Rioja,Yes,Yes
Ectatomma.brunneum,Lesser Antilles,Ectatomma.brunneum_Lesser Antilles,Yes,Yes
Ectatomma.brunneum,Maranhao,Ectatomma.brunneum_Maranhao,Yes,Yes
Ectatomma.brunneum,Mato Grosso,Ectatomma.brunneum_Mato Grosso,Yes,Yes
Ectatomma.brunneum,Mato Grosso do Sul,Ectatomma.brunneum_Mato Grosso do Sul,Yes,Yes
Ectatomma.brunneum,Meta,Ectatomma.brunneum_Meta,Yes,Yes
Ectatomma.brunneum,Minas Gerais,Ectatomma.brunneum_Minas Gerais,Yes,Yes
Ectatomma.brunneum,Misiones,Ectatomma.brunneum_Misiones,Yes,Yes
Ectatomma.brunneum,Panama,Ectatomma.brunneum_Panama,Yes,Yes
Ectatomma.brunneum,Para,Ectatomma.brunneum_Para,Yes,Yes
Ectatomma.brunneum,Paraguay,Ectatomma.brunneum_Paraguay,Yes,Yes
Ectatomma.brunneum,Paraiba,Ectatomma.brunneum_Paraiba,Yes,Yes
Ectatomma.brunneum,Parana,Ectatomma.brunneum_Parana,Yes,Yes
Ectatomma.brunneum,Pernambuco,Ectatomma.brunneum_Pernambuco,Yes,Yes
Ectatomma.brunneum,Peru,Ectatomma.brunneum_Peru,Yes,Yes
Ectatomma.brunneum,Quindio,Ectatomma.brunneum_Quindio,Yes,Yes
Ectatomma.brunneum,Rio de Janeiro,Ectatomma.brunneum_Rio de Janeiro,Yes,Yes
Ectatomma.brunneum,Rio Grande do Norte,Ectatomma.brunneum_Rio Grande do Norte,Yes,Yes
Ectatomma.brunneum,Risaralda,Ectatomma.brunneum_Risaralda,Yes,Yes
Ectatomma.brunneum,Rondonia,Ectatomma.brunneum_Rondonia,Yes,Yes
Ectatomma.brunneum,Roraima,Ectatomma.brunneum_Roraima,Yes,Yes
Ectatomma.brunneum,Salta,Ectatomma.brunneum_Salta,Yes,Yes
Ectatomma.brunneum,San Juan,Ectatomma.brunneum_San Juan,Yes,Yes
Ectatomma.brunneum,San Luis,Ectatomma.brunneum_San Luis,Yes,Yes
Ectatomma.brunneum,Santiago del Estero,Ectatomma.brunneum_Santiago del Estero,Yes,Yes
Ectatomma.brunneum,Sao Paulo,Ectatomma.brunneum_Sao Paulo,Yes,Yes
Ectatomma.brunneum,Sergipe,Ectatomma.brunneum_Sergipe,Yes,Yes
Ectatomma.brunneum,Sucre,Ectatomma.brunneum_Sucre,Yes,Yes
Ectatomma.brunneum,Suriname,Ectatomma.brunneum_Suriname,Yes,Yes
Ectatomma.brunneum,Trinidad and Tobago,Ectatomma.brunneum_Trinidad and Tobago,Yes,Yes
Ectatomma.brunneum,Tucuman,Ectatomma.brunneum_Tucuman,Yes,Yes
Ectatomma.brunneum,Valle del Cauca,Ectatomma.brunneum_Valle del Cauca,Yes,Yes
Ectatomma.brunneum,Venezuela,Ectatomma.brunneum_Venezuela,Yes,Yes
Ectatomma.brunneum,Vichada,Ectatomma.brunneum_Vichada,Yes,Yes
Ectatomma.ruidum,Amazonas,Ectatomma.ruidum_Amazonas,Yes,Yes
Ectatomma.ruidum,Amazonas_Brazil,Ectatomma.ruidum_Amazonas_Brazil,Yes,Yes
Ectatomma.ruidum,Antioquia,Ectatomma.ruidum_Antioquia,Yes,Yes
Ectatomma.ruidum,Atlantico,Ectatomma.ruidum_Atlantico,Yes,Yes
Ectatomma.ruidum,Bahia,Ectatomma.ruidum_Bahia,Yes,Yes
Ectatomma.ruidum,Bolivar,Ectatomma.ruidum_Bolivar,Yes,Yes
Ectatomma.ruidum,Boyaca,Ectatomma.ruidum_Boyaca,Yes,Yes
Ectatomma.ruidum,Caldas,Ectatomma.ruidum_Caldas,Yes,Yes
Ectatomma.ruidum,Campeche,Ectatomma.ruidum_Campeche,Yes,Yes
Ectatomma.ruidum,Caqueta,Ectatomma.ruidum_Caqueta,Yes,Yes
Ectatomma.ruidum,Casanare,Ectatomma.ruidum_Casanare,Yes,Yes
Ectatomma.ruidum,Cauca,Ectatomma.ruidum_Cauca,Yes,Yes
Ectatomma.ruidum,Chiapas,Ectatomma.ruidum_Chiapas,Yes,Yes
Ectatomma.ruidum,Choco,Ectatomma.ruidum_Choco,Yes,Yes
Ectatomma.ruidum,Colima,Ectatomma.ruidum_Colima,Yes,Yes
Ectatomma.ruidum,Cordoba Colombia,Ectatomma.ruidum_Cordoba Colombia,Yes,Yes
Ectatomma.ruidum,Costa Rica,Ectatomma.ruidum_Costa Rica,Yes,Yes
Ectatomma.ruidum,Cundinamarca,Ectatomma.ruidum_Cundinamarca,Yes,Yes
Ectatomma.ruidum,Durango,Ectatomma.ruidum_Durango,Yes,Yes
Ectatomma.ruidum,Ecuador,Ectatomma.ruidum_Ecuador,Yes,Yes
Ectatomma.ruidum,El Salvador,Ectatomma.ruidum_El Salvador,Yes,Yes
Ectatomma.ruidum,French Guiana,Ectatomma.ruidum_French Guiana,Yes,Yes
Ectatomma.ruidum,Guatemala,Ectatomma.ruidum_Guatemala,Yes,Yes
Ectatomma.ruidum,Guaviare,Ectatomma.ruidum_Guaviare,Yes,Yes
Ectatomma.ruidum,Guerrero,Ectatomma.ruidum_Guerrero,Yes,Yes
Ectatomma.ruidum,Guyana,Ectatomma.ruidum_Guyana,Yes,Yes
Ectatomma.ruidum,Hidalgo,Ectatomma.ruidum_Hidalgo,Yes,Yes
Ectatomma.ruidum,Honduras,Ectatomma.ruidum_Honduras,Yes,Yes
Ectatomma.ruidum,Huila,Ectatomma.ruidum_Huila,Yes,Yes
Ectatomma.ruidum,Jalisco,Ectatomma.ruidum_Jalisco,Yes,Yes
Ectatomma.ruidum,La Guajira,Ectatomma.ruidum_La Guajira,Yes,Yes
Ectatomma.ruidum,Lesser Antilles,Ectatomma.ruidum_Lesser Antilles,Yes,Yes
Ectatomma.ruidum,Magdalena,Ectatomma.ruidum_Magdalena,Yes,Yes
Ectatomma.ruidum,Maranhao,Ectatomma.ruidum_Maranhao,Yes,Yes
Ectatomma.ruidum,Meta,Ectatomma.ruidum_Meta,Yes,Yes
Ectatomma.ruidum,Michoacan,Ectatomma.ruidum_Michoacan,Yes,Yes
Ectatomma.ruidum,Morelos,Ectatomma.ruidum_Morelos,Yes,Yes
Ectatomma.ruidum,Narino,Ectatomma.ruidum_Narino,Yes,Yes
Ectatomma.ruidum,Nayarit,Ectatomma.ruidum_Nayarit,Yes,Yes
Ectatomma.ruidum,Nicaragua,Ectatomma.ruidum_Nicaragua,Yes,Yes
Ectatomma.ruidum,Oaxaca,Ectatomma.ruidum_Oaxaca,Yes,Yes
Ectatomma.ruidum,Panama,Ectatomma.ruidum_Panama,Yes,Yes
Ectatomma.ruidum,Peru,Ectatomma.ruidum_Peru,Yes,Yes
Ectatomma.ruidum,Putumayo,Ectatomma.ruidum_Putumayo,Yes,Yes
Ectatomma.ruidum,Quindio,Ectatomma.ruidum_Quindio,Yes,Yes
Ectatomma.ruidum,Quintana Roo,Ectatomma.ruidum_Quintana Roo,Yes,Yes
Ectatomma.ruidum,Rio Grande do Norte,Ectatomma.ruidum_Rio Grande do Norte,Yes,Yes
Ectatomma.ruidum,Risaralda,Ectatomma.ruidum_Risaralda,Yes,Yes
Ectatomma.ruidum,Rondonia,Ectatomma.ruidum_Rondonia,Yes,Yes
Ectatomma.ruidum,Roraima,Ectatomma.ruidum_Roraima,Yes,Yes
Ectatomma.ruidum,Santander,Ectatomma.ruidum_Santander,Yes,Yes
Ectatomma.ruidum,Sinaloa,Ectatomma.ruidum_Sinaloa,Yes,Yes
Ectatomma.ruidum,Sucre,Ectatomma.ruidum_Sucre,Yes,Yes
Ectatomma.ruidum,Suriname,Ectatomma.ruidum_Suriname,Yes,Yes
Ectatomma.ruidum,Tamaulipas,Ectatomma.ruidum_Tamaulipas,Yes,Yes
Ectatomma.ruidum,Tolima,Ectatomma.ruidum_Tolima,Yes,Yes
Ectatomma.ruidum,Trinidad and Tobago,Ectatomma.ruidum_Trinidad and Tobago,Yes,Yes
Ectatomma.ruidum,Valle del Cauca,Ectatomma.ruidum_Valle del Cauca,Yes,Yes
Ectatomma.ruidum,Venezuela,Ectatomma.ruidum_Venezuela,Yes,Yes
Ectatomma.ruidum,Veracruz,Ectatomma.ruidum_Veracruz,Yes,Yes
Ectatomma.ruidum,Vichada,Ectatomma.ruidum_Vichada,Yes,Yes
Ectatomma.ruidum,Yucatan,Ectatomma.ruidum_Yucatan,Yes,Yes
Erromyrma.latinodis,Arunachal Pradesh,Erromyrma.latinodis_Arunachal Pradesh,Yes,Yes
